review_id,product_id,user_id,rating,review_text,review_date
R01519,P1876,U5923,2.0,有点失望，和描述不符。,2023-08-05
R01520,P1838,U5555,4.0,性价比很高，值得拥有。 这是第2次购买，一如既往的好！ 性价比不高，不值得,2023-12-29
R01521,P1144,U5566,5.0,推荐购买，效果显著。 用用看再说,2023-04-28
R01522,P1277,U5810,4.0,家人都很喜欢，下次还会光顾。 这是第4次购买，一如既往的好！,2023-02-02
R01523,P1879,U5444,1.0,一次糟糕的购物体验。,2023-10-20
R01524,P1021,U5761,1.0,包装破损，送货慢。 真的后悔购买，太糟了！ 包装破损，送货慢，一次糟糕的购物体验,2023-02-26
R01525,P1551,U5216,3.0,中规中矩，符合预期。 质量一般，有瑕疵，还行，凑合用吧,2023-09-16
R01526,P1967,U5541,5.0,推荐购买，效果显著。,2023-05-29
R01527,P1397,U5053,1.0,一次糟糕的购物体验。,2023-04-17
R01528,P1154,U5058,2.0,质量一般，有瑕疵。 挺普通的，没什么特色，还可以吧，一般般,2023-10-29
R01529,P1245,U5614,2.0,外观普通，功能有问题。,2023-02-20
R01530,P1691,U5154,5.0,非常满意的一次购物，会回购的。,2023-07-17
R01531,P1555,U5291,1.0,差评，太差了。 不满意，不会再买,2023-06-19
R01532,P1981,U5540,1.0,包装破损，送货慢。 真的后悔购买，太糟了！ 外观漂亮，功能齐全，外观漂亮，功能齐全,2023-05-05
R01533,P1509,U5758,4.0,外观漂亮，功能齐全。 这是第4次购买，一如既往的好！,2023-01-25
R01534,P1550,U5576,4.0,质量很好，物超所值。 这是第2次购买，一如既往的好！,2023-06-04
R01535,P1841,U5472,1.0,不推荐，没什么用。 还可以吧，一般般，还行，凑合用吧,2023-05-30
R01536,P1095,U5284,3.0,暂时没发现什么问题。 暂时没发现什么问题,2023-10-23
R01537,P1757,U5152,4.0,,2023-03-02
R01538,P1015,U5425,1.0,客服很不专业，解决不了问题。 非常满意的一次购物，会回购的，用用看再说,2023-03-17
R01539,P1921,U5039,4.0,外观漂亮，功能齐全。 这是第3次购买，一如既往的好！ 包装精美，送货速度快，非常满意的一次购物，会回购的,2023-06-24
R01540,P1586,U5265,5.0,家人都很喜欢，下次还会光顾。 这是第4次购买，一如既往的好！ 用用看再说,2023-05-05
R01541,P1974,U5254,5.0,包装精美，送货速度快。 客服服务态度很好，耐心解答,2023-07-13
R01542,P1758,U5575,4.0,质量很好，物超所值。 这是第2次购买，一如既往的好！,2023-03-22
R01543,P1430,U5124,4.0,客服服务态度很好，耐心解答。,2023-01-31
R01544,P1904,U5998,5.0,外观漂亮，功能齐全。 这是第4次购买，一如既往的好！ 不推荐，没什么用，挺普通的，没什么特色,2023-08-18
R01545,P1040,U5388,4.0,包装精美，送货速度快。,2023-10-20
R01546,P1187,U5067,4.0,性价比很高，值得拥有。,2023-01-20
R01547,P1524,U5637,4.0,包装精美，送货速度快。 这是第5次购买，一如既往的好！,2023-04-17
R01548,P1855,U5870,3.0,用用看再说。 没什么好说的，就这样吧。 客服很不专业，解决不了问题,2023-06-01
R01549,P1156,U5098,2.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-02-10
R01550,P1429,U5390,1.0,,2023-04-14
R01551,P1811,U5294,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！ 价格适中，没有惊喜，差评，太差了,2023-04-28
R01552,P1967,U5602,1.0,不满意，不会再买。,2023-01-01
R01553,P1108,U5860,1.0,有点失望，和描述不符。 中规中矩，符合预期,2023-02-18
R01554,P1193,U5028,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。,2023-01-15
R01555,P1781,U5638,3.0,物流还算正常。,2023-05-09
R01556,P1683,U5144,3.0,物流还算正常。,2023-03-26
R01557,P1589,U5166,5.0,质量很好，物超所值。 不推荐，没什么用，还行，凑合用吧,2023-02-28
R01558,P1480,U5995,1.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-12-09
R01559,P1778,U5906,4.0,非常好，我很喜欢！,2023-06-24
R01560,P1480,U5310,4.0,非常满意的一次购物，会回购的。 不满意，不会再买，包装精美，送货速度快,2023-05-29
R01561,P1704,U5518,3.0,价格适中，没有惊喜。 包装精美，送货速度快，性价比不高，不值得,2023-11-16
R01562,P1638,U5017,2.0,一次糟糕的购物体验。 包装精美，送货速度快，还行，凑合用吧,2023-07-26
R01563,P1157,U5469,3.0,物流还算正常。 没什么好说的，就这样吧。 有点失望，和描述不符，差评，太差了,2023-09-18
R01564,P1799,U5381,4.0,家人都很喜欢，下次还会光顾。 这是第1次购买，一如既往的好！,2023-06-10
R01565,P1001,U5194,1.0,包装破损，送货慢。,2023-04-17
R01566,P1753,U5403,2.0,外观普通，功能有问题。,2023-07-07
R01567,P1972,U5276,3.0,暂时没发现什么问题。,2023-08-01
R01568,P1882,U5660,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！,2023-05-30
R01569,P1854,U5030,2.0,差评，太差了。 真的后悔购买，太糟了！,2023-12-11
R01570,P1223,U5031,1.0,差评，太差了。 真的后悔购买，太糟了！,2023-12-15
R01571,P1969,U5551,4.0,简直完美，超出预期。 一次糟糕的购物体验，客服很不专业，解决不了问题,2023-09-03
R01572,P1818,U5709,3.0,挺普通的，没什么特色。 没什么好说的，就这样吧。 暂时没发现什么问题，不满意，不会再买,2023-11-05
R01573,P1429,U5676,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。 质量一般，有瑕疵，非常满意的一次购物，会回购的,2023-01-13
R01574,P1421,U5690,2.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！ 包装破损，送货慢，不推荐，没什么用,2023-02-04
R01575,P1748,U5693,5.0,推荐购买，效果显著。 暂时没发现什么问题，差评，太差了,2023-01-26
R01576,P1512,U5934,5.0,简直完美，超出预期。,2023-07-31
R01577,P1088,U5311,5.0,推荐购买，效果显著。,2023-10-23
R01578,P1982,U5746,4.0,,2023-07-14
R01579,P1317,U5364,5.0,性价比很高，值得拥有。,2023-01-14
R01580,P1539,U5547,5.0,外观漂亮，功能齐全。 家人都很喜欢，下次还会光顾，不满意，不会再买,2023-01-09
R01581,P1101,U5113,4.0,质量很好，物超所值。,2023-01-17
R01582,P1199,U5217,2.0,外观普通，功能有问题。 不推荐，没什么用，有点失望，和描述不符,2023-12-09
R01583,P1708,U5050,2.0,有点失望，和描述不符。 客服服务态度很好，耐心解答，还行，凑合用吧,2023-07-07
R01584,P1830,U5089,4.0,外观漂亮，功能齐全。,2023-08-13
R01585,P1262,U5495,4.0,外观漂亮，功能齐全。 这是第1次购买，一如既往的好！,2023-10-06
R01586,P1197,U5999,5.0,简直完美，超出预期。,2023-12-23
R01587,P1838,U5716,5.0,家人都很喜欢，下次还会光顾。 这是第2次购买，一如既往的好！ 价格适中，没有惊喜,2023-01-01
R01588,P1338,U5297,2.0,包装破损，送货慢。 一次糟糕的购物体验,2023-03-02
R01589,P1333,U5638,4.0,质量很好，物超所值。,2023-11-30
R01590,P1724,U5552,5.0,家人都很喜欢，下次还会光顾。 还可以吧，一般般,2023-11-01
R01591,P1830,U5454,1.0,性价比不高，不值得。 性价比不高，不值得,2023-07-23
R01592,P1106,U5068,4.0,性价比很高，值得拥有。,2023-08-24
R01593,P1490,U5969,1.0,客服很不专业，解决不了问题。,2023-02-19
R01594,P1417,U5319,2.0,包装破损，送货慢。 差评，太差了,2023-07-03
R01595,P1801,U5710,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。 一般般，不算好也不算坏，不满意，不会再买,2023-05-10
R01596,P1528,U5070,5.0,外观漂亮，功能齐全。 外观普通，功能有问题,2023-06-02
R01597,P1659,U5989,5.0,质量很好，物超所值。,2023-03-29
R01598,P1449,U5966,1.0,不满意，不会再买。 性价比很高，值得拥有,2023-04-07
R01599,P1950,U5264,2.0,不满意，不会再买。,2023-09-18
R01600,P1499,U5663,5.0,外观漂亮，功能齐全。,2023-01-26
R01601,P1195,U5667,1.0,外观普通，功能有问题。 真的后悔购买，太糟了！,2023-01-10
R01602,P1987,U5773,5.0,,2023-04-22
R01603,P1252,U5956,5.0,质量很好，物超所值。 暂时没发现什么问题,2023-09-29
R01604,P1583,U5067,4.0,非常满意的一次购物，会回购的。 这是第5次购买，一如既往的好！ 质量很好，物超所值,2023-01-19
R01605,P1464,U5186,4.0,非常好，我很喜欢！ 这是第4次购买，一如既往的好！,2023-04-28
R01606,P1986,U5033,5.0,客服服务态度很好，耐心解答。 这是第4次购买，一如既往的好！,2023-10-30
R01607,P1743,U5450,1.0,一次糟糕的购物体验。 中规中矩，符合预期，不满意，不会再买,2023-05-09
R01608,P1198,U5579,2.0,一次糟糕的购物体验。,2023-07-29
R01609,P1705,U5745,3.0,用用看再说。 不满意，不会再买,2023-01-07
R01610,P1454,U5839,4.0,推荐购买，效果显著。,2023-02-15
R01611,P1656,U5128,5.0,非常好，我很喜欢！ 这是第3次购买，一如既往的好！,2023-06-28
R01612,P1088,U5035,2.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！ 性价比很高，值得拥有，性价比不高，不值得,2023-03-31
R01613,P1968,U5041,1.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-01-24
R01614,P1929,U5278,2.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-03-04
R01615,P1104,U5263,2.0,有点失望，和描述不符。,2023-07-03
R01616,P1922,U5458,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。 差评，太差了，中规中矩，符合预期,2023-09-19
R01617,P1322,U5272,2.0,性价比不高，不值得。 简直完美，超出预期，家人都很喜欢，下次还会光顾,2023-12-26
R01618,P1591,U5513,3.0,还可以吧，一般般。 没什么好说的，就这样吧。,2023-10-06
R01619,P1659,U5385,3.0,物流还算正常。,2023-02-25
R01620,P1829,U5972,2.0,一次糟糕的购物体验。 推荐购买，效果显著，简直完美，超出预期,2023-06-19
R01621,P1226,U5985,4.0,性价比很高，值得拥有。 包装精美，送货速度快，非常满意的一次购物，会回购的,2023-10-16
R01622,P1828,U5490,5.0,,2023-04-17
R01623,P1735,U5052,1.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-07-19
R01624,P1957,U5711,,非常好，我很喜欢！ 这是第2次购买，一如既往的好！,2023-04-30
R01625,P1641,U5778,3.0,还行，凑合用吧。 没什么好说的，就这样吧。,2023-01-14
R01626,P1966,U5293,5.0,外观漂亮，功能齐全。 这是第2次购买，一如既往的好！ 没什么特别的，中规中矩，符合预期,2023-11-13
R01627,P1733,U5339,1.0,包装破损，送货慢。 真的后悔购买，太糟了！ 家人都很喜欢，下次还会光顾,2023-04-10
R01628,P1322,U5956,4.0,家人都很喜欢，下次还会光顾。 这是第2次购买，一如既往的好！ 包装精美，送货速度快,2023-01-18
R01629,P1156,U5898,1.0,不推荐，没什么用。,2023-05-14
R01630,P1669,U5954,3.0,暂时没发现什么问题。,2023-09-17
R01631,P1322,U5866,1.0,有点失望，和描述不符。,2023-06-02
R01632,P1022,U5133,2.0,客服很不专业，解决不了问题。,2023-02-22
R01633,P1761,U5554,3.0,还可以吧，一般般。 没什么好说的，就这样吧。 暂时没发现什么问题,2023-12-26
R01634,P1243,U5354,5.0,外观漂亮，功能齐全。 差评，太差了,2023-06-27
R01635,P1250,U5216,2.0,不满意，不会再买。 性价比不高，不值得,2023-09-22
R01636,P1933,U5722,,简直完美，超出预期。 物流还算正常,2023-04-09
R01637,P1125,U5626,1.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-11-09
R01638,P1803,U5474,4.0,推荐购买，效果显著。 外观普通，功能有问题,2023-06-10
R01639,P1505,U5049,1.0,差评，太差了。 真的后悔购买，太糟了！ 还行，凑合用吧,2023-04-24
R01640,P1773,U5684,5.0,客服服务态度很好，耐心解答。 这是第1次购买，一如既往的好！ 没什么特别的，简直完美，超出预期,2023-01-17
R01641,P1515,U5751,1.0,性价比不高，不值得。,2023-01-24
R01642,P1875,U5794,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！ 中规中矩，符合预期,2023-09-29
R01643,P1966,U5770,3.0,还行，凑合用吧。,2023-04-09
R01644,P1883,U5570,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！ 不推荐，没什么用,2023-06-18
R01645,P1464,U5201,4.0,外观漂亮，功能齐全。 用用看再说,2023-08-26
R01646,P1451,U5418,5.0,包装精美，送货速度快。,2023-12-15
R01647,P1567,U5736,4.0,家人都很喜欢，下次还会光顾。 质量很好，物超所值，家人都很喜欢，下次还会光顾,2023-03-09
R01648,P1927,U5415,3.0,挺普通的，没什么特色。 性价比很高，值得拥有，价格适中，没有惊喜,2023-11-05
R01649,P1385,U5589,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-10-26
R01650,P1475,U5470,2.0,客服很不专业，解决不了问题。 外观漂亮，功能齐全，不满意，不会再买,2023-04-25
R01651,P1038,U5633,5.0,包装精美，送货速度快。 挺普通的，没什么特色，用用看再说,2023-12-02
R01652,P1149,U5521,5.0,简直完美，超出预期。,2023-12-14
R01653,P1343,U5150,5.0,客服服务态度很好，耐心解答。,2023-01-05
R01654,P1441,U5822,5.0,推荐购买，效果显著。 暂时没发现什么问题，质量很好，物超所值,2023-06-08
R01655,P1553,U5684,2.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！,2023-03-11
R01656,P1044,U5063,2.0,性价比不高，不值得。,2023-11-07
R01657,P1840,U5341,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-03-11
R01658,P1852,U5674,3.0,用用看再说。 没什么好说的，就这样吧。 差评，太差了，价格适中，没有惊喜,2023-10-29
R01659,P1771,U5832,1.0,质量一般，有瑕疵。,2023-08-23
R01660,P1177,U5671,4.0,包装精美，送货速度快。,2023-11-13
R01661,P1219,U5015,5.0,非常满意的一次购物，会回购的。 一次糟糕的购物体验,2023-04-13
R01662,P1430,U5672,5.0,非常好，我很喜欢！,2023-05-14
R01663,P1559,,4.0,家人都很喜欢，下次还会光顾。 这是第4次购买，一如既往的好！ 一般般，不算好也不算坏,2023-03-17
R01664,P1298,U5326,2.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-06-21
R01665,P1619,U5012,4.0,家人都很喜欢，下次还会光顾。,2023-12-12
R01666,P1091,U5227,1.0,质量一般，有瑕疵。 客服服务态度很好，耐心解答,2023-09-05
R01667,P1146,U5707,4.0,推荐购买，效果显著。,2023-07-05
R01668,P1906,U5083,1.0,性价比不高，不值得。,2023-02-02
R01669,P1979,U5608,4.0,家人都很喜欢，下次还会光顾。,2023-09-28
R01670,P1914,U5671,5.0,推荐购买，效果显著。 没什么特别的,2023-06-07
R01671,P1831,U5613,2.0,质量一般，有瑕疵。,2023-09-16
R01672,P1808,U5706,1.0,不满意，不会再买。 真的后悔购买，太糟了！ 物流还算正常,2023-03-05
R01673,P1609,U5811,1.0,包装破损，送货慢。 质量很好，物超所值，简直完美，超出预期,2023-05-21
R01674,P1026,U5288,5.0,性价比很高，值得拥有。 这是第1次购买，一如既往的好！ 一次糟糕的购物体验,2023-05-16
R01675,P1432,U5893,5.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！ 性价比不高，不值得，中规中矩，符合预期,2023-06-20
R01676,P1864,U5276,1.0,客服很不专业，解决不了问题。,2023-08-20
R01677,P1637,U5155,2.0,质量一般，有瑕疵。 挺普通的，没什么特色，简直完美，超出预期,2023-07-18
R01678,P1018,U5853,,质量很好，物超所值。 这是第2次购买，一如既往的好！ 还行，凑合用吧,2023-07-14
R01679,P1797,U5418,1.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-03-29
R01680,P1953,U5515,5.0,简直完美，超出预期。 这是第2次购买，一如既往的好！,2023-09-08
R01681,P1471,U5570,1.0,有点失望，和描述不符。,2023-10-05
R01682,P1150,U5854,,物流还算正常。,2023-02-10
R01683,P1962,U5477,4.0,质量很好，物超所值。 这是第4次购买，一如既往的好！,2023-10-18
R01684,P1471,U5350,5.0,非常满意的一次购物，会回购的。 物流还算正常，没什么特别的,2023-07-01
R01685,P1704,U5114,5.0,客服服务态度很好，耐心解答。 这是第4次购买，一如既往的好！ 非常满意的一次购物，会回购的,2023-10-18
R01686,P1482,U5311,1.0,性价比不高，不值得。,2023-09-03
R01687,P1237,U5979,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！ 不满意，不会再买,2023-07-22
R01688,P1409,U5608,,性价比很高，值得拥有。 还可以吧，一般般,2023-03-23
R01689,P1954,U5107,1.0,,2023-11-15
R01690,P1137,U5291,4.0,外观漂亮，功能齐全。,2023-01-11
R01691,P1574,U5967,3.0,挺普通的，没什么特色。,2023-07-13
R01692,P1482,U5000,5.0,质量很好，物超所值。 非常好，我很喜欢，包装精美，送货速度快,2023-09-15
R01693,P1798,U5917,3.0,还行，凑合用吧。 没什么好说的，就这样吧。,2023-11-01
R01694,P1306,U5970,3.0,还可以吧，一般般。 没什么好说的，就这样吧。 性价比很高，值得拥有，推荐购买，效果显著,2023-10-31
R01695,P1839,U5235,3.0,挺普通的，没什么特色。,2023-03-24
R01696,P1603,U5645,4.0,包装精美，送货速度快。 价格适中，没有惊喜,2023-10-23
R01697,P1039,U5459,2.0,,2023-10-16
R01698,P1412,U5482,5.0,非常满意的一次购物，会回购的。 这是第1次购买，一如既往的好！,2023-12-12
R01699,P1472,U5885,,物流还算正常。 没什么好说的，就这样吧。,2023-09-14
R01700,P1388,U5332,1.0,性价比不高，不值得。,2023-11-19
R01701,P1634,U5434,,外观普通，功能有问题。 真的后悔购买，太糟了！ 不推荐，没什么用,2023-11-20
R01702,P1340,U5937,3.0,还可以吧，一般般。 没什么好说的，就这样吧。,2023-07-07
R01703,P1687,U5577,3.0,一般般，不算好也不算坏。,2023-10-29
R01704,P1037,U5500,5.0,客服服务态度很好，耐心解答。 客服很不专业，解决不了问题,2023-11-15
R01705,P1121,U5482,2.0,,2023-09-18
R01706,P1439,U5836,4.0,客服服务态度很好，耐心解答。,2023-01-20
R01707,P1718,U5486,5.0,性价比很高，值得拥有。 非常好，我很喜欢，一次糟糕的购物体验,2023-03-18
R01708,P1816,U5067,4.0,非常满意的一次购物，会回购的。 这是第2次购买，一如既往的好！ 有点失望，和描述不符,2023-12-18
R01709,P1590,U5332,5.0,外观漂亮，功能齐全。 有点失望，和描述不符,2023-01-07
R01710,P1509,U5114,1.0,性价比不高，不值得。 真的后悔购买，太糟了！ 推荐购买，效果显著，还可以吧，一般般,2023-07-08
R01711,P1716,U5597,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。,2023-10-31
R01712,P1546,U5503,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。,2023-01-30
R01713,P1766,U5703,2.0,客服很不专业，解决不了问题。 用用看再说,2023-06-09
R01714,P1763,U5564,2.0,包装破损，送货慢。 不推荐，没什么用，质量一般，有瑕疵,2023-08-23
R01715,P1203,U5680,1.0,客服很不专业，解决不了问题。,2023-10-12
R01716,P1244,U5761,4.0,推荐购买，效果显著。,2023-02-02
R01717,P1975,U5109,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-06-29
R01718,P1957,U5472,3.0,没什么特别的。 用用看再说，非常满意的一次购物，会回购的,2023-07-15
R01719,P1819,U5101,3.0,还行，凑合用吧。 没什么好说的，就这样吧。,2023-05-27
R01720,P1811,U5306,2.0,不推荐，没什么用。,2023-02-17
R01721,P1505,U5645,5.0,家人都很喜欢，下次还会光顾。,2023-04-04
R01722,P1894,U5012,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-02-15
R01723,P1318,U5665,2.0,不推荐，没什么用。,2023-02-02
R01724,P1912,U5979,1.0,有点失望，和描述不符。,2023-04-14
R01725,P1043,U5088,1.0,不推荐，没什么用。,2023-09-06
R01726,P1129,U5492,3.0,中规中矩，符合预期。,2023-09-15
R01727,P1641,U5798,4.0,质量很好，物超所值。 这是第2次购买，一如既往的好！,2023-01-26
R01728,P1029,U5989,,非常好，我很喜欢！,2023-02-12
R01729,P1147,U5292,5.0,外观漂亮，功能齐全。 这是第3次购买，一如既往的好！ 一般般，不算好也不算坏,2023-06-29
R01730,P1059,U5566,1.0,性价比不高，不值得。,2023-02-27
R01731,P1696,U5761,1.0,差评，太差了。,2023-03-27
R01732,P1165,U5494,4.0,非常好，我很喜欢！ 这是第3次购买，一如既往的好！,2023-03-14
R01733,P1083,U5845,5.0,外观漂亮，功能齐全。 这是第3次购买，一如既往的好！ 性价比不高，不值得,2023-04-06
R01734,P1220,U5592,3.0,价格适中，没有惊喜。,2023-12-25
R01735,P1805,U5380,4.0,外观漂亮，功能齐全。,2023-12-12
R01736,P1018,U5265,1.0,不推荐，没什么用。,2023-05-16
R01737,P1919,U5950,3.0,挺普通的，没什么特色。,2023-05-17
R01738,P1954,U5734,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。 性价比不高，不值得,2023-10-08
R01739,P1330,U5663,4.0,质量很好，物超所值。 用用看再说，推荐购买，效果显著,2023-09-30
R01740,P1859,U5302,1.0,外观普通，功能有问题。 有点失望，和描述不符，物流还算正常,2023-03-16
R01741,P1662,U5434,5.0,家人都很喜欢，下次还会光顾。 这是第2次购买，一如既往的好！,2023-06-24
R01742,P1006,U5865,4.0,,2023-01-04
R01743,P1172,U5493,2.0,有点失望，和描述不符。,2023-01-07
R01744,P1081,U5918,5.0,,2023-08-12
R01745,P1522,U5118,5.0,简直完美，超出预期。,2023-11-13
R01746,P1999,U5135,5.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！,2023-03-13
R01747,P1938,U5953,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。,2023-09-06
R01748,P1165,U5238,5.0,,2023-05-16
R01749,P1110,U5375,4.0,,2023-05-23
R01750,P1938,U5665,5.0,推荐购买，效果显著。 这是第4次购买，一如既往的好！,2023-04-09
R01751,P1571,U5476,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-08-06
R01752,P1814,U5136,2.0,有点失望，和描述不符。 一般般，不算好也不算坏,2023-04-02
R01753,P1903,U5763,1.0,性价比不高，不值得。 非常满意的一次购物，会回购的，简直完美，超出预期,2023-05-27
R01754,P1101,U5429,4.0,家人都很喜欢，下次还会光顾。 用用看再说,2023-08-31
R01755,P1088,U5928,3.0,物流还算正常。 没什么好说的，就这样吧。 性价比不高，不值得,2023-05-17
R01756,P1143,U5479,4.0,包装精美，送货速度快。 推荐购买，效果显著,2023-06-19
R01757,P1121,U5989,5.0,包装精美，送货速度快。 这是第2次购买，一如既往的好！ 简直完美，超出预期,2023-06-25
R01758,P1371,U5874,5.0,包装精美，送货速度快。,2023-11-25
R01759,P1151,U5519,3.0,还行，凑合用吧。,2023-01-05
R01760,P1044,U5469,5.0,家人都很喜欢，下次还会光顾。,2023-06-15
R01761,P1388,U5233,,非常满意的一次购物，会回购的。 这是第2次购买，一如既往的好！,2023-08-01
R01762,P1236,U5925,4.0,,2023-10-11
R01763,P1515,U5513,4.0,质量很好，物超所值。,2023-11-19
R01764,P1599,U5757,3.0,没什么特别的。 没什么好说的，就这样吧。 物流还算正常，不推荐，没什么用,2023-03-15
R01765,P1357,U5073,1.0,差评，太差了。 真的后悔购买，太糟了！,2023-06-07
R01766,P1723,U5748,2.0,质量一般，有瑕疵。 性价比很高，值得拥有,2023-01-18
R01767,P1579,U5757,4.0,非常满意的一次购物，会回购的。 这是第2次购买，一如既往的好！ 还可以吧，一般般,2023-04-27
R01768,P1762,U5348,5.0,非常满意的一次购物，会回购的。 这是第1次购买，一如既往的好！,2023-05-26
R01769,P1058,U5228,2.0,不推荐，没什么用。,2023-12-26
R01770,P1429,U5982,4.0,性价比很高，值得拥有。,2023-07-10
R01771,P1554,U5093,2.0,质量一般，有瑕疵。,2023-01-06
R01772,P1176,U5660,4.0,性价比很高，值得拥有。 非常好，我很喜欢，客服很不专业，解决不了问题,2023-11-04
R01773,P1961,U5857,3.0,物流还算正常。 没什么好说的，就这样吧。,2023-10-18
R01774,P1143,U5028,1.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-04-23
R01775,P1128,U5643,1.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！ 用用看再说,2023-02-08
R01776,P1265,U5219,3.0,用用看再说。,2023-07-14
R01777,P1630,U5901,2.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-12-03
R01778,P1512,U5048,1.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-11-20
R01779,P1082,U5289,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！ 家人都很喜欢，下次还会光顾,2023-06-21
R01780,P1183,U5928,1.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！,2023-09-27
R01781,P1064,U5776,1.0,外观普通，功能有问题。,2023-09-12
R01782,P1182,U5140,1.0,质量一般，有瑕疵。 外观漂亮，功能齐全,2023-09-17
R01783,P1923,U5197,1.0,不推荐，没什么用。 真的后悔购买，太糟了！ 暂时没发现什么问题,2023-09-27
R01784,P1992,U5593,2.0,差评，太差了。,2023-12-05
R01785,P1270,U5493,3.0,暂时没发现什么问题。,2023-06-17
R01786,P1820,U5359,3.0,挺普通的，没什么特色。,2023-10-26
R01787,P1361,U5855,5.0,非常好，我很喜欢！ 这是第2次购买，一如既往的好！,2023-05-19
R01788,P1750,U5519,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-05-09
R01789,P1618,U5460,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！,2023-11-10
R01790,P1425,U5401,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。,2023-04-04
R01791,P1761,U5759,4.0,非常好，我很喜欢！,2023-03-06
R01792,P1637,U5060,1.0,一次糟糕的购物体验。,2023-06-26
R01793,P1148,U5545,4.0,客服服务态度很好，耐心解答。,2023-02-04
R01794,P1452,U5158,1.0,包装破损，送货慢。,2023-11-24
R01795,P1541,U5090,1.0,包装破损，送货慢。,2023-12-15
R01796,P1680,U5220,3.0,还可以吧，一般般。 包装精美，送货速度快，家人都很喜欢，下次还会光顾,2023-10-11
R01797,P1177,U5376,3.0,还可以吧，一般般。,2023-09-12
R01798,P1402,U5951,1.0,,2023-01-06
R01799,P1362,U5049,5.0,客服服务态度很好，耐心解答。 这是第5次购买，一如既往的好！,2023-09-23
R01800,P1760,U5075,3.0,一般般，不算好也不算坏。,2023-07-03
R01801,P1834,U5768,1.0,质量一般，有瑕疵。,2023-07-11
R01802,P1402,,5.0,客服服务态度很好，耐心解答。,2023-04-27
R01803,P1618,U5560,4.0,非常好，我很喜欢！ 这是第5次购买，一如既往的好！ 暂时没发现什么问题，不满意，不会再买,2023-11-06
R01804,P1661,U5641,3.0,用用看再说。 没什么好说的，就这样吧。 挺普通的，没什么特色,2023-02-14
R01805,P1819,U5939,2.0,一次糟糕的购物体验。 价格适中，没有惊喜,2023-11-22
R01806,P1274,U5392,1.0,客服很不专业，解决不了问题。,2023-04-04
R01807,P1528,U5927,2.0,性价比不高，不值得。,2023-04-18
R01808,P1454,U5245,1.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-06-05
R01809,P1341,U5335,5.0,客服服务态度很好，耐心解答。,2023-03-29
R01810,P1430,U5984,3.0,物流还算正常。 外观漂亮，功能齐全，暂时没发现什么问题,2023-05-09
R01811,P1508,U5232,2.0,性价比不高，不值得。 真的后悔购买，太糟了！ 不满意，不会再买,2023-07-10
R01812,P1143,U5941,5.0,非常好，我很喜欢！ 这是第3次购买，一如既往的好！,2023-08-14
R01813,P1295,U5582,,推荐购买，效果显著。,2023-06-25
R01814,P1018,U5481,2.0,有点失望，和描述不符。,2023-08-25
R01815,P1670,U5746,2.0,客服很不专业，解决不了问题。 差评，太差了，客服很不专业，解决不了问题,2023-09-10
R01816,P1330,U5810,2.0,客服很不专业，解决不了问题。 不推荐，没什么用，推荐购买，效果显著,2023-04-10
